+-----------+----------------------------------+------------+-----------+-------------------------------------------------------------------------------------------------------------------------------------------------------+
| SCOPE     | NAME                             | FILESIZE   | ADLER32   | RSE: REPLICA                                                                                                                                          |
| data18_hi | AOD.16161753._000045.pool.root.1 | 9.980 GB   | 1a25a85f  | BNL-OSG2_LOCALGROUPDISK: davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/LOCALGROUPDISK/rucio/data18_hi/2a/83/AOD.16161753._000045.pool.root.1 |
| data18_hi | AOD.16161753._000046.pool.root.1 | 9.967 GB   | 0c9a4c2f  | BNL-OSG2_LOCALGROUPDISK: davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/LOCALGROUPDISK/rucio/data18_hi/81/f4/AOD.16161753._000046.pool.root.1 |
| data18_hi | AOD.16161753._000047.pool.root.1 | 9.974 GB   | 4de513f8  | BNL-OSG2_LOCALGROUPDISK: davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/LOCALGROUPDISK/rucio/data18_hi/56/20/AOD.16161753._000047.pool.root.1 |
| data18_hi | AOD.16161753._000048.pool.root.1 | 9.953 GB   | f3bae30e  | BNL-OSG2_LOCALGROUPDISK: davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/LOCALGROUPDISK/rucio/data18_hi/19/f1/AOD.16161753._000048.pool.root.1 |
| data18_hi | AOD.16161753._000049.pool.root.1 | 9.743 GB   | 65ec65d2  | BNL-OSG2_LOCALGROUPDISK: davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/LOCALGROUPDISK/rucio/data18_hi/40/60/AOD.16161753._000049.pool.root.1 |
| data18_hi | AOD.16161753._000050.pool.root.1 | 10.022 GB  | a25127d0  | BNL-OSG2_LOCALGROUPDISK: davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/LOCALGROUPDISK/rucio/data18_hi/8a/54/AOD.16161753._000050.pool.root.1 |
| data18_hi | AOD.16161753._000051.pool.root.1 | 10.008 GB  | 6639c4ed  | BNL-OSG2_LOCALGROUPDISK: davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/LOCALGROUPDISK/rucio/data18_hi/fd/a1/AOD.16161753._000051.pool.root.1 |
| data18_hi | AOD.16161753._000052.pool.root.1 | 10.004 GB  | f26030f8  | BNL-OSG2_LOCALGROUPDISK: davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/LOCALGROUPDISK/rucio/data18_hi/65/6a/AOD.16161753._000052.pool.root.1 |
| data18_hi | AOD.16161753._000053.pool.root.1 | 9.982 GB   | 0789f7d2  | BNL-OSG2_LOCALGROUPDISK: davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/LOCALGROUPDISK/rucio/data18_hi/d5/f2/AOD.16161753._000053.pool.root.1 |
| data18_hi | AOD.16161753._000054.pool.root.1 | 9.976 GB   | a2344ec2  | BNL-OSG2_LOCALGROUPDISK: davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/LOCALGROUPDISK/rucio/data18_hi/33/cf/AOD.16161753._000054.pool.root.1 |
| data18_hi | AOD.16161753._000055.pool.root.1 | 9.959 GB   | 7bc42d2d  | BNL-OSG2_LOCALGROUPDISK: davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/LOCALGROUPDISK/rucio/data18_hi/d3/66/AOD.16161753._000055.pool.root.1 |
| data18_hi | AOD.16161753._000056.pool.root.1 | 9.949 GB   | 7c967110  | BNL-OSG2_LOCALGROUPDISK: davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/LOCALGROUPDISK/rucio/data18_hi/12/33/AOD.16161753._000056.pool.root.1 |
| data18_hi | AOD.16161753._000057.pool.root.1 | 9.670 GB   | 71909dfb  | BNL-OSG2_LOCALGROUPDISK: davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/LOCALGROUPDISK/rucio/data18_hi/a7/a6/AOD.16161753._000057.pool.root.1 |
| data18_hi | AOD.16161753._000058.pool.root.1 | 10.042 GB  | ae590dca  | BNL-OSG2_LOCALGROUPDISK: davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/LOCALGROUPDISK/rucio/data18_hi/b9/c8/AOD.16161753._000058.pool.root.1 |
| data18_hi | AOD.16161753._000059.pool.root.1 | 10.026 GB  | 76c86cde  | BNL-OSG2_LOCALGROUPDISK: davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/LOCALGROUPDISK/rucio/data18_hi/5d/65/AOD.16161753._000059.pool.root.1 |
| data18_hi | AOD.16161753._000060.pool.root.1 | 10.013 GB  | b7b5c34e  | BNL-OSG2_LOCALGROUPDISK: davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/LOCALGROUPDISK/rucio/data18_hi/4e/9c/AOD.16161753._000060.pool.root.1 |
| data18_hi | AOD.16161753._000061.pool.root.1 | 9.994 GB   | c1af9ac1  | BNL-OSG2_LOCALGROUPDISK: davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/LOCALGROUPDISK/rucio/data18_hi/da/61/AOD.16161753._000061.pool.root.1 |
| data18_hi | AOD.16161753._000062.pool.root.1 | 9.982 GB   | 098540b3  | BNL-OSG2_LOCALGROUPDISK: davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/LOCALGROUPDISK/rucio/data18_hi/04/c0/AOD.16161753._000062.pool.root.1 |
| data18_hi | AOD.16161753._000063.pool.root.1 | 9.970 GB   | 65611b4f  | BNL-OSG2_LOCALGROUPDISK: davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/LOCALGROUPDISK/rucio/data18_hi/cd/57/AOD.16161753._000063.pool.root.1 |
| data18_hi | AOD.16161753._000064.pool.root.1 | 9.946 GB   | 44125536  | BNL-OSG2_LOCALGROUPDISK: davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/LOCALGROUPDISK/rucio/data18_hi/33/46/AOD.16161753._000064.pool.root.1 |
| data18_hi | AOD.16161753._000065.pool.root.1 | 9.721 GB   | be81cdcc  | BNL-OSG2_LOCALGROUPDISK: davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/LOCALGROUPDISK/rucio/data18_hi/5f/dc/AOD.16161753._000065.pool.root.1 |
| data18_hi | AOD.16161753._000066.pool.root.1 | 7.985 GB   | 611462f6  | BNL-OSG2_LOCALGROUPDISK: davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/LOCALGROUPDISK/rucio/data18_hi/04/cc/AOD.16161753._000066.pool.root.1 |
| data18_hi | AOD.16161753._000067.pool.root.1 | 9.960 GB   | ad3025f2  | BNL-OSG2_LOCALGROUPDISK: davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/LOCALGROUPDISK/rucio/data18_hi/68/23/AOD.16161753._000067.pool.root.1 |
| data18_hi | AOD.16161753._000068.pool.root.1 | 7.966 GB   | e04f6215  | BNL-OSG2_LOCALGROUPDISK: davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/LOCALGROUPDISK/rucio/data18_hi/ce/5c/AOD.16161753._000068.pool.root.1 |
| data18_hi | AOD.16161753._000069.pool.root.1 | 1.994 GB   | b51f7417  | BNL-OSG2_LOCALGROUPDISK: davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/LOCALGROUPDISK/rucio/data18_hi/05/c0/AOD.16161753._000069.pool.root.1 |
| data18_hi | AOD.16161753._000070.pool.root.1 | 10.032 GB  | b7da972c  | BNL-OSG2_LOCALGROUPDISK: davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/LOCALGROUPDISK/rucio/data18_hi/e7/78/AOD.16161753._000070.pool.root.1 |
| data18_hi | AOD.16161753._000071.pool.root.1 | 10.028 GB  | 9a3434ac  | BNL-OSG2_LOCALGROUPDISK: davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/LOCALGROUPDISK/rucio/data18_hi/56/b9/AOD.16161753._000071.pool.root.1 |
| data18_hi | AOD.16161753._000072.pool.root.1 | 10.009 GB  | c5502316  | BNL-OSG2_LOCALGROUPDISK: davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/LOCALGROUPDISK/rucio/data18_hi/4b/2c/AOD.16161753._000072.pool.root.1 |
| data18_hi | AOD.16161753._000073.pool.root.1 | 9.995 GB   | 4274086f  | BNL-OSG2_LOCALGROUPDISK: davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/LOCALGROUPDISK/rucio/data18_hi/43/64/AOD.16161753._000073.pool.root.1 |
+-----------+----------------------------------+------------+-----------+-------------------------------------------------------------------------------------------------------------------------------------------------------+
